id,cena,tip,po_izn,lokacija,grad,opstina,naselje,ulica,povrsina,stanje,sprat,godina,spratnost,uknjizenost,grejanje,sobnost,parking,garaza,useljivo,lift,infrastruktura,tipobjekata,namestenost,opremljenost,unutrasnje,tipobjekta,kupatila,plac,etaza,url,kombinovana-lokacija,rastojanje,trajanje
2458,190000.0,stan,prodaja,"Konjarnik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Konjarnik,Ustanička,70.0,novo,6,2011.0,7.0,da,,3.0,ne,,,1.0,lođa,,,"kablovska, TV, klima, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/konjarnik-zvezdara-opstina-beograd/trosoban-stan/637212d21f15e173220ba498,"Ustanička,Zvezdara opština",8.615,16.316666666666666
2459,300755.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Čelopečka,85.0,novo,6,2021.0,7.0,,centralno grejanje,4.0,ne,1 garažno mesto,da,1.0,terasa,,prazno ,"telefon, kablovska, internet, interfon",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/cetvorosoban-stan/604f300529bedf292f6edc33,"Čelopečka,Zvezdara opština",2.371,9.533333333333333
2460,333725.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Čelopečka,95.0,novo,5,2021.0,7.0,,centralno grejanje,4.0,ne,1 garažno mesto,da,1.0,terasa,,prazno ,"telefon, kablovska, internet, interfon",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/cetvorosoban-stan/604f300529bedf292f6edc38,"Čelopečka,Zvezdara opština",2.371,9.533333333333333
2461,220000.0,stan,prodaja,"Cvetkova Pijaca, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Cvetkova Pijaca,Braće Miladinov,90.0,novo,3,,4.0,da,etažno grejanje,3.0,ne,,da,0,terasa,,namešteno ,"kablovska, internet, klima",,,,,,https://www.4zida.rs/prodaja-stanova/cvetkova-pijaca-zvezdara-opstina-beograd/troiposoban-stan/642a9cb2c97ca7e97e0de321,"Braće Miladinov,Zvezdara opština",4.843,15.133333333333333
2462,90000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Petra Banićevića,75.0,uobičajeno stanje,3,,3.0,,etažno grejanje,2.0,ne,,da,0,terasa,,prazno ,klima,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/dvoiposoban-stan/64218d3060284065f102f607,"Petra Banićevića,Zvezdara opština",11.341,18.35
2463,78000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Marka Todorovića,44.0,uobičajeno stanje,0,,4.0,da,grejanje na gas,2.0,ne,,da,0,,,prazno ,,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/dvosoban-stan/6416026edc4fdafddd08e824,"Marka Todorovića,Zvezdara opština",8.169,19.4
2464,160000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Rableova,65.0,novo,1,,4.0,da,podno grejanje,3.0,ne,,da,1.0,terasa,,prazno ,"kablovska, internet",,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/trosoban-stan/63fd0450d31d950f28030955,"Rableova,Zvezdara opština",7.825,22.333333333333332
2465,164000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Kapetana Miloša Žunjića,83.0,uobičajeno stanje,-1,,3.0,da,centralno grejanje,4.0,ne,,da,0,terasa,,prazno ,"telefon, kablovska, internet, klima",,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/cetvorosoban-stan/63f8ada9b73543185f0c180b,"Kapetana Miloša Žunjića,Zvezdara opština",9.525,21.983333333333334
2466,89000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Ljube Danilovića,55.0,novo,0,,4.0,da,podno grejanje,2.0,ne,,da,0,terasa,,prazno ,,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/dvoiposoban-stan/63eab92d7819c4e76f07d48f,"Ljube Danilovića,Zvezdara opština",7.789,19.033333333333335
2467,120000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Ivana Sarića,60.0,uobičajeno stanje,-1,,5.0,da,centralno grejanje,2.0,ne,,da,1.0,terasa,,namešteno ,"telefon, kablovska, internet",,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/dvosoban-stan/63d54d40ea6cde272a01c52a,"Ivana Sarića,Zvezdara opština",10.108,22.833333333333332
2468,99000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Ivana Sarića,57.0,uobičajeno stanje,1,,5.0,da,centralno grejanje,2.0,ne,,da,0,"terasa, lođa",,prazno ,,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/dvoiposoban-stan/63d29c3dc4789c1620078557,"Ivana Sarića,Zvezdara opština",10.108,22.833333333333332
2469,109000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Učitelja Dragutina Prokića,90.0,,2,,2.0,da,grejanje na struju,4.0,ne,,,0,terasa,,prazno ,,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/cetvorosoban-stan/6373977b8f9895e7ed0dab94,"Učitelja Dragutina Prokića,Zvezdara opština",9.086,20.516666666666666
2470,135000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Samjuela Beketa,107.0,uobičajeno stanje,3,,3.0,da,centralno grejanje,5.0,ne,,da,0,lođa,,prazno ,,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/petosoban-stan/63b2bf97be065252d30dfd6d,"Samjuela Beketa,Zvezdara opština",9.619,22.033333333333335
2471,139899.0,stan,prodaja,"Bežanijska kosa 2, Bežanijska kosa, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijska kosa,Ismeta Mujezinovića,72.0,,6,,7.0,da,centralno grejanje,3.0,ne,,,1.0,lođa,,prazno ,"telefon, kablovska, internet, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/bezanijska-kosa-2-bezanijska-kosa-novi-beograd-beograd/trosoban-stan/6411a713e34f12115f04e6d6,"Ismeta Mujezinovića,Novi Beograd",9.234,16.833333333333332
2472,165000.0,stan,prodaja,"Blok 5, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 5,Otona Župančiča,58.0,uobičajeno stanje,6,,8.0,da,centralno grejanje,2.0,ne,,,0,terasa,,prazno ,"telefon, kablovska, internet, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-5-novi-beograd-beograd/dvosoban-stan/64885f715248a075f8080b93,"Otona Župančiča,Novi Beograd",5.121,11.816666666666666
2473,235000.0,stan,prodaja,"A Blok - Blok 67a, Novi Beograd, Beograd",Beograd,Novi Beograd,A Blok - Blok 67a,Uroša Martinovića,51.0,novo,2,,7.0,da,centralno grejanje,2.0,ne,1 garažno mesto,,1.0,terasa,,polunamešteno ,,"kupatilo, kuhinja ",,1.0,,,https://www.4zida.rs/prodaja-stanova/a-blok-blok-67a-novi-beograd-beograd/dvosoban-stan/63c41156a1c0d0b59b02c48b,"Uroša Martinovića,Novi Beograd",6.198,13.916666666666666
2474,196000.0,stan,prodaja,"Blok 34, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 34,Bulevar Arsenija Čarnojevića,70.0,,1,,6.0,da,centralno grejanje,3.0,ne,,da,0,,,,,,,,,,https://www.4zida.rs/prodaja-stanova/blok-34-novi-beograd-beograd/trosoban-stan/648c62a766d0e7623008783f,"Bulevar Arsenija Čarnojevića,Novi Beograd",4.347,11.05
2475,224900.0,stan,prodaja,"Hotel YU, Novi Beograd, Beograd",Beograd,Novi Beograd,Hotel YU,Bulevar Maršala Tolbuhina,78.0,,8,,9.0,da,centralno grejanje,3.0,ne,,da,1.0,lođa,,,,,,,,,https://www.4zida.rs/prodaja-stanova/hotel-yu-novi-beograd-beograd/trosoban-stan/648c62a966d0e76230087842,"Bulevar Maršala Tolbuhina,Novi Beograd",5.241,11.35
2476,159000.0,stan,prodaja,"Tošin Bunar, Novi Beograd, Beograd",Beograd,Novi Beograd,Tošin Bunar,Tošin Bunar,41.0,novo,1,,7.0,da,centralno grejanje,2.0,ne,,,1.0,terasa,,prazno ,,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/tosin-bunar-novi-beograd-beograd/dvosoban-stan/6412dbf131c54ca095045fa4,"Tošin Bunar,Novi Beograd",6.879,16.166666666666668
2477,76000.0,stan,prodaja,"Stara Bežanija, Novi Beograd, Beograd",Beograd,Novi Beograd,Stara Bežanija,Pere Segedinca,38.0,uobičajeno stanje,4,,4.0,,grejanje na struju,1.0,ne,,,0,,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/stara-bezanija-novi-beograd-beograd/jednosoban-stan/6489913adb2c12dae808b934,"Pere Segedinca,Novi Beograd",8.88,19.416666666666668
2478,79800.0,stan,prodaja,"Ledine, Novi Beograd, Beograd",Beograd,Novi Beograd,Ledine,Ledine,42.0,novo,1,,4.0,da,podno grejanje,1.0,da,,,1.0,terasa,,prazno ,,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/ledine-novi-beograd-beograd/jednoiposoban-stan/6489945f4c6ef8bf710e723e,"Ledine,Novi Beograd",11.395,24.3
2479,181000.0,stan,prodaja,"Bežanijska kosa 2, Bežanijska kosa, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijska kosa,Raška Dimitrijevića,81.0,,1,,2.0,da,centralno grejanje,3.0,ne,,,0,"tavan, podrum, lođa",,prazno ,"telefon, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/bezanijska-kosa-2-bezanijska-kosa-novi-beograd-beograd/trosoban-stan/634ac27525656d7d2c0efd14,"Raška Dimitrijevića,Novi Beograd",9.47,18.0
2480,160000.0,stan,prodaja,"Bežanijska kosa 2, Bežanijska kosa, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijska kosa,Ismeta Mujezinovića,68.0,,2,,6.0,da,centralno grejanje,2.0,ne,,da,1.0,"podrum, terasa, lođa",,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/bezanijska-kosa-2-bezanijska-kosa-novi-beograd-beograd/dvosoban-stan/6329ccf78461b8d9dd08fa09,"Ismeta Mujezinovića,Novi Beograd",9.234,16.833333333333332
2481,255000.0,stan,prodaja,"Blok 23, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 23,Bulevar Arsenija Čarnojeviča,73.0,,6,,11.0,da,centralno grejanje,3.0,ne,,,1.0,"terasa, lođa",,namešteno ,"kablovska, internet, interfon, TV, klima, veš mašina, frižider, šporet, ležaj","kuhinja, ostava ",,,,,https://www.4zida.rs/prodaja-stanova/blok-23-novi-beograd-beograd/trosoban-stan/6489b2dd8353af378908c4b6,"Bulevar Arsenija Čarnojeviča,Novi Beograd",4.347,11.05
2482,316000.0,stan,prodaja,"Blok 21, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 21,Bulevar Mihajla Pupina,102.0,održavano,12,1960.0,16.0,da,centralno grejanje,4.0,ne,,,2.0,"podrum, terase (2)",,,"telefon, kablovska, TV, klima","kupatilo, toalet, kuhinja ",,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-21-novi-beograd-beograd/cetvorosoban-stan/64b142ba796d9078b803f37b,"Bulevar Mihajla Pupina,Novi Beograd",3.819,8.233333333333333
2483,225000.0,stan,prodaja,"Blok 70, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 70,Omladinskih brigada,91.0,,2,,4.0,da,centralno grejanje,3.0,ne,,,0,terasa,,,,,,,,,https://www.4zida.rs/prodaja-stanova/blok-70-novi-beograd-beograd/trosoban-stan/63ee56b7d2239f02c00f8706,"Omladinskih brigada,Novi Beograd",5.832,13.216666666666667
2484,104000.0,stan,prodaja,"Blok 11c - Stari Merkator, Blok 11, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 11,Bulevar Mihajla Pupina,38.0,,8,,17.0,da,centralno grejanje,1.0,ne,,,1.0,lođa,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-11c-stari-merkator-blok-11-novi-beograd-beograd/jednoiposoban-stan/6489dd8700aa58e6560745ea,"Bulevar Mihajla Pupina,Novi Beograd",3.819,8.233333333333333
2485,123000.0,stan,prodaja,"Blok 2, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 2,Otona Zupancica 46,43.0,renovirano,8,1980.0,9.0,da,centralno grejanje,1.0,ne,,da,0,"terasa, lođa",,namešteno ,"TV, klima, veš mašina, kuhinjski elementi, frižider, rerna, ležaj, plakar",kuhinja ,,,,,https://www.4zida.rs/prodaja-stanova/blok-2-novi-beograd-beograd/jednoiposoban-stan/64b19c399f757aa84b041c98,"Otona Zupancica 46,Novi Beograd",5.725,12.95
2486,148000.0,stan,prodaja,"Bežanijska kosa 3, Bežanijska kosa, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijska kosa,Srđana Aleksića,62.0,,1,,5.0,,,3.0,ne,,,0,terasa,,namešteno ,"internet, klima",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/bezanijska-kosa-3-bezanijska-kosa-novi-beograd-beograd/trosoban-stan/648accf0d0f9bcb9b20f3a24,"Srđana Aleksića,Novi Beograd",10.835,19.583333333333332
2533,95000.0,stan,prodaja,"Zvezdara, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Zvezdara,Dušana Radovića,50.0,renovirano,-1,2000.0,-1.0,da,,2.0,ne,,,0,"podrum, terasa, lođa",,prazno ,"kablovska, internet, interfon, TV, klima, Kanalizacija",kuhinja ,,,,,https://www.4zida.rs/prodaja-stanova/zvezdara-zvezdara-opstina-beograd/dvosoban-stan/6460ef1e803c4916ea0f8093,"Dušana Radovića,Zvezdara opština",6.574,19.366666666666667
2534,110000.0,stan,prodaja,"Mirijevo III, Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Jelisaveta Andrejevic,54.0,novo,2,,3.0,da,centralno grejanje,2.0,ne,,,0,terasa,,,"telefon, kablovska",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/mirijevo-iii-mirijevo-zvezdara-opstina-beograd/dvoiposoban-stan/6436c166a57dfc13f2061730,"Jelisaveta Andrejevic,Zvezdara opština",11.341,18.35
2535,190000.0,stan,prodaja,"Lion, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Lion,Koste Abraševića,70.0,uobičajeno stanje,-1,,6.0,da,centralno grejanje,2.0,ne,,da,0,terasa,,prazno ,klima,,,,,,https://www.4zida.rs/prodaja-stanova/lion-zvezdara-opstina-beograd/dvosoban-stan/6461371cf64c0354460d8428,"Koste Abraševića,Zvezdara opština",4.915,15.166666666666666
2536,135500.0,stan,prodaja,"Učiteljsko Naselje, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Učiteljsko Naselje,dr Velizara Kosanovica 47,62.0,,1,1960.0,5.0,da,centralno grejanje,2.0,ne,,,1.0,"prilaz za invalide, dvorište, podrum, terasa",,polunamešteno ,"telefon, kablovska, klima, ventilacija, kuhinjski elementi, sudo mašina, rerna","kupatilo, toalet, kuhinja, ostava ",,1.0,,,https://www.4zida.rs/prodaja-stanova/uciteljsko-naselje-zvezdara-opstina-beograd/dvosoban-stan/6488cc0fe1debb7697047b36,"dr Velizara Kosanovica 47,Zvezdara opština",5.615,17.733333333333334
2537,153000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Vitezova Karađorđeve zvezde,74.0,renovirano,3,,3.0,da,TA peć,3.0,ne,,da,0,"podrum, terasa",,prazno ,"kablovska, internet, interfon, klima, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/trosoban-stan/6412ef902ad53d681a0c9328,"Vitezova Karađorđeve zvezde,Zvezdara opština",8.347,18.283333333333335
2538,174000.0,stan,prodaja,"Cvetkova Pijaca, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Cvetkova Pijaca,Donska,57.0,novo,1,,5.0,da,,2.0,ne,,da,0,terasa,,prazno ,"telefon, kablovska, internet, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/cvetkova-pijaca-zvezdara-opstina-beograd/dvoiposoban-stan/646207ac621c042a16044972,"Donska,Zvezdara opština",5.094,16.516666666666666
2539,205000.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Zahumska,66.0,uobičajeno stanje,4,,6.0,da,centralno grejanje,3.0,ne,,,1.0,"podrum, terasa",,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/trosoban-stan/646220895220e807a400a174,"Zahumska,Zvezdara opština",2.728,10.116666666666667
2540,110000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Jelisavete Andrejevic,53.0,novo,2,,3.0,da,centralno grejanje,2.0,ne,,,0,terasa,,prazno ,,"kupatilo, kuhinja ",,1.0,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/dvoiposoban-stan/64624307ba417e5fb906bf17,"Jelisavete Andrejevic,Zvezdara opština",11.341,18.35
2541,62335.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Mirijevo,36.0,novo,4,2022.0,4.0,da,etažno grejanje,1.0,ne,,da,1.0,,,,,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/jednosoban-stan/637505870de6c5bda20065cb,"Mirijevo,Zvezdara opština",8.921,23.316666666666666
2542,78978.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Mirijevo,45.0,novo,1,2022.0,4.0,da,etažno grejanje,2.0,ne,,da,0,"podrum, terasa",,,telefon,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/dvosoban-stan/637505880de6c5bda20065ce,"Mirijevo,Zvezdara opština",8.921,23.316666666666666
2543,107870.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Mirijevo,62.0,novo,-1,2022.0,4.0,da,etažno grejanje,3.0,ne,,da,1.0,,,,,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/trosoban-stan/637505880de6c5bda20065d4,"Mirijevo,Zvezdara opština",8.921,23.316666666666666
2544,102043.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Mirijevo,58.0,novo,2,2022.0,4.0,da,etažno grejanje,3.0,ne,,da,1.0,,,,,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/trosoban-stan/637505880de6c5bda20065d1,"Mirijevo,Zvezdara opština",8.921,23.316666666666666
2545,145000.0,stan,prodaja,"Učiteljsko Naselje, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Učiteljsko Naselje,Luneta Milovanovića,71.0,novo,-1,,4.0,,centralno grejanje,2.0,ne,,da,0,terasa,,prazno ,"telefon, kablovska, internet, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/uciteljsko-naselje-zvezdara-opstina-beograd/dvoiposoban-stan/64134da8f570e71acd04f572,"Luneta Milovanovića,Zvezdara opština",8.758,17.433333333333334
2546,205000.0,stan,prodaja,"Gradska Bolnica, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Gradska Bolnica,Velebitska,57.0,,-1,,5.0,da,centralno grejanje,2.0,ne,,,1.0,"podrum, terasa",,prazno ,interfon,,,,,,https://www.4zida.rs/prodaja-stanova/gradska-bolnica-zvezdara-opstina-beograd/dvoiposoban-stan/6329a3481f531452cd008a10,"Velebitska,Zvezdara opština",4.685,14.633333333333333
2547,115000.0,stan,prodaja,"Mirijevo III, Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Milića od Mačve,67.0,novo,3,2021.0,5.0,da,etažno grejanje,3.0,ne,,da,1.0,terasa,,prazno ,klima,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-iii-mirijevo-zvezdara-opstina-beograd/trosoban-stan/642f302cd46127d9150a70ea,"Milića od Mačve,Zvezdara opština",8.973,23.433333333333334
2548,115000.0,stan,prodaja,"Mirijevo III, Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Milića od Mačve,67.0,novo,3,2020.0,5.0,da,TA peć,3.0,ne,,da,1.0,terasa,,prazno ,,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-iii-mirijevo-zvezdara-opstina-beograd/trosoban-stan/6424030ab9d9a001e40dbf19,"Milića od Mačve,Zvezdara opština",8.973,23.433333333333334
2549,160000.0,stan,prodaja,"Konjarnik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Konjarnik,Ustanička,68.0,uobičajeno stanje,2,1970.0,6.0,da,centralno grejanje,2.0,ne,,,1.0,podrum,,prazno ,"telefon, kablovska, internet, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/konjarnik-zvezdara-opstina-beograd/dvoiposoban-stan/64635614c56aac51f00d768e,"Ustanička,Zvezdara opština",8.615,16.316666666666666
2550,154000.0,stan,prodaja,"Ledine, Novi Beograd, Beograd",Beograd,Novi Beograd,Ledine,Ledine,37.0,novo,5,,5.0,da,etažno grejanje,3.0,da,,da,1.0,terasa,,prazno ,"kablovska, internet, interfon, klima, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/ledine-novi-beograd-beograd/troiposoban-stan/64635b15c56aac51f00d77ac,"Ledine,Novi Beograd",11.395,24.3
2551,108000.0,stan,prodaja,"Studentski Grad, Blok 34, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 34,Studentski Grad,37.0,održavano,4,1978.0,11.0,da,,1.0,ne,,da,1.0,podrum,,,"kablovska, internet, interfon, TV, klima","kuhinja, ostava ",,,,,https://www.4zida.rs/prodaja-stanova/studentski-grad-blok-34-novi-beograd-beograd/jednosoban-stan/648af4e68fc72ea8130dd0ff,"Studentski Grad,Novi Beograd",5.822,13.383333333333333
2552,165000.0,stan,prodaja,"Blok 11c - Stari Merkator, Blok 11, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 11,Palmira Toljatija,54.0,uobičajeno stanje,4,,5.0,da,centralno grejanje,2.0,ne,,da,0,lođa,,,,,,,,,https://www.4zida.rs/prodaja-stanova/blok-11c-stari-merkator-blok-11-novi-beograd-beograd/dvoiposoban-stan/648c693f66d0e762300883e2,"Palmira Toljatija,Novi Beograd",4.94,10.433333333333334
2553,178000.0,stan,prodaja,"Blok 38, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 38,Omladinskih brigada,71.0,uobičajeno stanje,2,,9.0,da,centralno grejanje,2.0,ne,,da,1.0,terasa,,,,,,,,,https://www.4zida.rs/prodaja-stanova/blok-38-novi-beograd-beograd/dvoiposoban-stan/648b10da319f477fcd093bcb,"Omladinskih brigada,Novi Beograd",5.832,13.216666666666667
2554,218000.0,stan,prodaja,"Blok 64, Bežanijski Blokovi, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijski Blokovi,Jurija Gagarina,76.0,novo,4,,6.0,da,centralno grejanje,2.0,ne,,da,1.0,terasa,,prazno ,"telefon, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-64-bezanijski-blokovi-novi-beograd-beograd/dvoiposoban-stan/63ef8f451a6493f25c00dc7b,"Jurija Gagarina,Novi Beograd",8.759,19.583333333333332
2555,250000.0,stan,prodaja,"Blok 70, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 70,Jurija Gagarina,96.0,renovirano,3,1974.0,10.0,da,,4.0,ne,,,1.0,"podrum, lođa",,,"kablovska, TV, klima, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/blok-70-novi-beograd-beograd/cetvorosoban-stan/648b1aa080cf661bec0adcab,"Jurija Gagarina,Novi Beograd",8.759,19.583333333333332
2556,180000.0,stan,prodaja,"Bežanijska kosa 1, Bežanijska kosa, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijska kosa,Dragiše Brašovana,58.0,uobičajeno stanje,4,,4.0,da,centralno grejanje,2.0,da,,da,1.0,,,,klima,,,,,,https://www.4zida.rs/prodaja-stanova/bezanijska-kosa-1-bezanijska-kosa-novi-beograd-beograd/dvosoban-stan/648c61cd66d0e762300876a1,"Dragiše Brašovana,Novi Beograd",8.168,15.266666666666667
2557,131000.0,stan,prodaja,"Blok 30, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 30,Bulevar Mihajla Pupina,44.0,,16,,17.0,da,,1.0,da,,da,0,lođa,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-30-novi-beograd-beograd/jednosoban-stan/648b576701a90ee21601c901,"Bulevar Mihajla Pupina,Novi Beograd",3.819,8.233333333333333
2558,113000.0,stan,prodaja,"Blok 62, Bežanijski Blokovi, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijski Blokovi,Nehruova,45.0,,11,1985.0,18.0,da,centralno grejanje,1.0,da,,,1.0,"podrum, terasa",,prazno ,interfon,,,,,,https://www.4zida.rs/prodaja-stanova/blok-62-bezanijski-blokovi-novi-beograd-beograd/jednosoban-stan/644670aa4d3ec2f2e80fe640,"Nehruova,Novi Beograd",7.659,15.966666666666667
